year,region_code,region,age_group,item,value,unit,table_id,table_name
2021,21,부산광역시,60세 이상,경제활동참가율,39.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,21,부산광역시,60세 이상,경제활동참가율,40.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,21,부산광역시,60세 이상,경제활동참가율,40.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,21,부산광역시,60세 이상,경제활동참가율,40.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,21,부산광역시,60세 이상,경제활동참가율,41.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,11,서울특별시,60세 이상,경제활동참가율,34.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,11,서울특별시,60세 이상,경제활동참가율,34.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,11,서울특별시,60세 이상,경제활동참가율,35.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,11,서울특별시,60세 이상,경제활동참가율,35.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,11,서울특별시,60세 이상,경제활동참가율,37.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,11,서울특별시,60세 이상,경제활동참가율,36.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,11,서울특별시,60세 이상,경제활동참가율,36.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,11,서울특별시,60세 이상,경제활동참가율,37.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,11,서울특별시,60세 이상,경제활동참가율,36.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,11,서울특별시,60세 이상,경제활동참가율,38.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,11,서울특별시,60세 이상,경제활동참가율,38.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,11,서울특별시,60세 이상,경제활동참가율,36.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,11,서울특별시,60세 이상,경제활동참가율,37.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,11,서울특별시,60세 이상,경제활동참가율,38.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,11,서울특별시,60세 이상,경제활동참가율,40.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,11,서울특별시,60세 이상,경제활동참가율,41.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,29,세종특별자치시,60세 이상,경제활동참가율,42.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,29,세종특별자치시,60세 이상,경제활동참가율,39.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,29,세종특별자치시,60세 이상,경제활동참가율,41.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,29,세종특별자치시,60세 이상,경제활동참가율,41.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,29,세종특별자치시,60세 이상,경제활동참가율,43.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,29,세종특별자치시,60세 이상,경제활동참가율,46.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,29,세종특별자치시,60세 이상,경제활동참가율,50.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,29,세종특별자치시,60세 이상,경제활동참가율,48.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,29,세종특별자치시,60세 이상,경제활동참가율,49.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,26,울산광역시,60세 이상,경제활동참가율,36.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,26,울산광역시,60세 이상,경제활동참가율,34.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,26,울산광역시,60세 이상,경제활동참가율,36.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,26,울산광역시,60세 이상,경제활동참가율,37.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,26,울산광역시,60세 이상,경제활동참가율,37.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,26,울산광역시,60세 이상,경제활동참가율,37.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,26,울산광역시,60세 이상,경제활동참가율,39.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,26,울산광역시,60세 이상,경제활동참가율,38.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,26,울산광역시,60세 이상,경제활동참가율,37.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,26,울산광역시,60세 이상,경제활동참가율,38.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,26,울산광역시,60세 이상,경제활동참가율,40.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,26,울산광역시,60세 이상,경제활동참가율,39.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,26,울산광역시,60세 이상,경제활동참가율,41.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,26,울산광역시,60세 이상,경제활동참가율,42.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,26,울산광역시,60세 이상,경제활동참가율,42.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,26,울산광역시,60세 이상,경제활동참가율,41.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,23,인천광역시,60세 이상,경제활동참가율,34.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,23,인천광역시,60세 이상,경제활동참가율,34.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,23,인천광역시,60세 이상,경제활동참가율,38.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,23,인천광역시,60세 이상,경제활동참가율,40.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,23,인천광역시,60세 이상,경제활동참가율,40.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,23,인천광역시,60세 이상,경제활동참가율,41.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,23,인천광역시,60세 이상,경제활동참가율,39.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,23,인천광역시,60세 이상,경제활동참가율,39.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,23,인천광역시,60세 이상,경제활동참가율,41.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,23,인천광역시,60세 이상,경제활동참가율,41.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,23,인천광역시,60세 이상,경제활동참가율,42.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,23,인천광역시,60세 이상,경제활동참가율,43.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,23,인천광역시,60세 이상,경제활동참가율,43.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,23,인천광역시,60세 이상,경제활동참가율,45.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,23,인천광역시,60세 이상,경제활동참가율,47.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,23,인천광역시,60세 이상,경제활동참가율,48.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,36,전라남도,60세 이상,경제활동참가율,52.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,36,전라남도,60세 이상,경제활동참가율,52.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,36,전라남도,60세 이상,경제활동참가율,54.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,36,전라남도,60세 이상,경제활동참가율,52.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,36,전라남도,60세 이상,경제활동참가율,52.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,36,전라남도,60세 이상,경제활동참가율,52.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,36,전라남도,60세 이상,경제활동참가율,53.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,36,전라남도,60세 이상,경제활동참가율,54.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,36,전라남도,60세 이상,경제활동참가율,53.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,36,전라남도,60세 이상,경제활동참가율,54.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,36,전라남도,60세 이상,경제활동참가율,55.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,36,전라남도,60세 이상,경제활동참가율,57.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,36,전라남도,60세 이상,경제활동참가율,59.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,36,전라남도,60세 이상,경제활동참가율,60.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,36,전라남도,60세 이상,경제활동참가율,60.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,36,전라남도,60세 이상,경제활동참가율,59.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,35,전라북도,60세 이상,경제활동참가율,43.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,35,전라북도,60세 이상,경제활동참가율,44.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,35,전라북도,60세 이상,경제활동참가율,43.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,35,전라북도,60세 이상,경제활동참가율,45.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,35,전라북도,60세 이상,경제활동참가율,44.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,35,전라북도,60세 이상,경제활동참가율,44.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,35,전라북도,60세 이상,경제활동참가율,45.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,35,전라북도,60세 이상,경제활동참가율,44.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,35,전라북도,60세 이상,경제활동참가율,45.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,35,전라북도,60세 이상,경제활동참가율,48.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,35,전라북도,60세 이상,경제활동참가율,51.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,35,전라북도,60세 이상,경제활동참가율,53.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,35,전라북도,60세 이상,경제활동참가율,54.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,35,전라북도,60세 이상,경제활동참가율,55.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,35,전라북도,60세 이상,경제활동참가율,56.0,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,35,전라북도,60세 이상,경제활동참가율,54.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,39,제주도,60세 이상,경제활동참가율,50.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,39,제주도,60세 이상,경제활동참가율,48.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,39,제주도,60세 이상,경제활동참가율,49.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,39,제주도,60세 이상,경제활동참가율,50.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,39,제주도,60세 이상,경제활동참가율,50.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,39,제주도,60세 이상,경제활동참가율,54.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,39,제주도,60세 이상,경제활동참가율,55.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,39,제주도,60세 이상,경제활동참가율,55.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,39,제주도,60세 이상,경제활동참가율,52.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,39,제주도,60세 이상,경제활동참가율,57.5,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,39,제주도,60세 이상,경제활동참가율,58.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,39,제주도,60세 이상,경제활동참가율,58.7,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,39,제주도,60세 이상,경제활동참가율,59.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,39,제주도,60세 이상,경제활동참가율,56.3,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2024,39,제주도,60세 이상,경제활동참가율,57.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2025,39,제주도,60세 이상,경제활동참가율,60.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2010,34,충청남도,60세 이상,경제활동참가율,40.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2011,34,충청남도,60세 이상,경제활동참가율,42.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2012,34,충청남도,60세 이상,경제활동참가율,44.6,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2013,34,충청남도,60세 이상,경제활동참가율,47.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2014,34,충청남도,60세 이상,경제활동참가율,46.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2015,34,충청남도,60세 이상,경제활동참가율,44.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2016,34,충청남도,60세 이상,경제활동참가율,43.8,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2017,34,충청남도,60세 이상,경제활동참가율,46.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2018,34,충청남도,60세 이상,경제활동참가율,49.4,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2019,34,충청남도,60세 이상,경제활동참가율,49.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2020,34,충청남도,60세 이상,경제활동참가율,50.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2021,34,충청남도,60세 이상,경제활동참가율,50.9,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2022,34,충청남도,60세 이상,경제활동참가율,53.1,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
2023,34,충청남도,60세 이상,경제활동참가율,55.2,%,DT_1DA7015S,행정구역(시도)/연령별 경제활동인구
