C2,PRD_SE,ITM_ID,TBL_ID,PRD_DE,C3_NM,C3_OBJ_NM_ENG,C2_OBJ_NM_ENG,C1_OBJ_NM_ENG,C1_OBJ_NM,C2_NM,C3,DT,C1,UNIT_NM_ENG,C3_NM_ENG,ITM_NM,TBL_NM,LST_CHN_DE,C1_NM_ENG,C1_NM,UNIT_NM,ITM_NM_ENG,C2_NM_ENG,C3_OBJ_NM,ORG_ID,C2_OBJ_NM
41280,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,고양시,0,522,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Goyang-si,성별,101,전입지별
41290,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,과천시,0,57,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gwacheon-si,성별,101,전입지별
41310,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,구리시,0,46,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Guri-si,성별,101,전입지별
41360,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,남양주시,0,216,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Namyangju-si,성별,101,전입지별
41370,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,오산시,0,22,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Osan-si,성별,101,전입지별
41390,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,시흥시,0,57,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Siheung-si,성별,101,전입지별
41410,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,군포시,0,40,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gunpo-si,성별,101,전입지별
41430,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,의왕시,0,29,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Uiwang-si,성별,101,전입지별
41450,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,하남시,0,92,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Hanam-si,성별,101,전입지별
41460,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,용인시,0,259,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yongin-si,성별,101,전입지별
41480,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,파주시,0,190,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Paju-si,성별,101,전입지별
41500,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,이천시,0,54,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Icheon-si,성별,101,전입지별
41550,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,안성시,0,58,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Anseong-si,성별,101,전입지별
41570,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김포시,0,134,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gimpo-si,성별,101,전입지별
41590,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화성시,0,172,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Hwaseong-si,성별,101,전입지별
41610,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주시,0,95,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gwangju-si,성별,101,전입지별
41630,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양주시,0,159,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yangju-si,성별,101,전입지별
41650,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,포천시,0,24,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Pocheon-si,성별,101,전입지별
41670,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여주시,0,17,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yeoju-si,성별,101,전입지별
41710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양주군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yangju-gun,성별,101,전입지별
41730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,여주군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yeoju-gun,성별,101,전입지별
41750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,화성군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Hwaseong-gun,성별,101,전입지별
41760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,시흥군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Siheung-gun,성별,101,전입지별
41770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,파주군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Paju-gun,성별,101,전입지별
41790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,광주군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gwangju-gun,성별,101,전입지별
41800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연천군,0,7,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yeoncheon-gun,성별,101,전입지별
41810,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,포천군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Pocheon-gun,성별,101,전입지별
41820,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,가평군,0,29,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gapyeong-gun,성별,101,전입지별
41830,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,양평군,0,72,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yangpyeong-gun,성별,101,전입지별
41840,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,이천군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Icheon-gun,성별,101,전입지별
41850,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,용인군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yongin-gun,성별,101,전입지별
41860,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,안성군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Anseong-gun,성별,101,전입지별
41870,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,김포군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gimpo-gun,성별,101,전입지별
43,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충청북도,0,170,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Chungcheongbuk-do,성별,101,전입지별
43110,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청주시,0,104,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Cheongju-si,성별,101,전입지별
43130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충주시,0,12,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Chungju-si,성별,101,전입지별
43150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,제천시,0,15,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Jecheon-si,성별,101,전입지별
43710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청원군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Cheongwon-gun,성별,101,전입지별
43720,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,보은군,0,1,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Boeun-gun,성별,101,전입지별
43730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,옥천군,0,1,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Okcheon-gun,성별,101,전입지별
43740,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,영동군,0,6,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yeongdong-gun,성별,101,전입지별
43745,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,증평군,0,5,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Jeungpyeong-gun,성별,101,전입지별
43750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,진천군,0,15,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Jincheon-gun,성별,101,전입지별
43760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,괴산군,0,1,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Goesan-gun,성별,101,전입지별
43770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,음성군,0,10,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Eumseong-gun,성별,101,전입지별
43800,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,단양군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Danyang-gun,성별,101,전입지별
44,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,충청남도,0,268,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Chungcheongnam-do,성별,101,전입지별
44130,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,천안시,0,94,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Cheonan-si,성별,101,전입지별
44150,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,공주시,0,11,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gongju-si,성별,101,전입지별
44180,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,보령시,0,9,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Boryeong-si,성별,101,전입지별
44200,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,아산시,0,46,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Asan-si,성별,101,전입지별
44210,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서산시,0,17,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Seosan-si,성별,101,전입지별
44230,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,논산시,0,9,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Nonsan-si,성별,101,전입지별
44250,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,계룡시,0,7,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Gyeryong-si,성별,101,전입지별
44270,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,당진시,0,23,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Dangjin-si,성별,101,전입지별
44710,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,금산군,0,3,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Geumsan-gun,성별,101,전입지별
44730,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,연기군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Yeongi-gun,성별,101,전입지별
44750,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,논산군,0,0,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Nonsan-gun,성별,101,전입지별
44760,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,부여군,0,9,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Buyeo-gun,성별,101,전입지별
44770,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,서천군,0,8,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Seocheon-gun,성별,101,전입지별
44790,A,T70,DT_1B26003_A02,2024,계,By gender,By district to move-in,By province to move-out,전출지별,청양군,0,2,11110,In person,total,이동자수,전출지/전입지(시군구)/성별 이동자수,2025-01-08,Jongno-gu,종로구,명,Migrants,Cheongyang-gun,성별,101,전입지별
